# m4 [GeV]	90%CL CNH/Lambda^2 [GeV^-2] from Upsilon decay. Assuming Majorana neutrinos.
2.5584313705671784	0.0001457776838310265
2.5861197605328963	0.00014676948527921342
2.6141078055715288	0.0001477992845655329
2.6423987486727456	0.00014886907597616334
2.6709958679231858	0.00014998099543742332
2.699902476886272	0.00015113733346892495
2.7291219249861687	0.0001523405495968255
2.7586575978958767	0.0001535932884240141
2.7885129179295314	0.00015489839758513787
2.8186913444389585	0.0001562589478510832
2.849196374214496	0.00015767825569105255
2.8800315418901765	0.0001591599086521627
2.9112004203532895	0.0001607077939783069
2.942706621158366	0.00016232613096409565
2.974553794945666	0.00016401950762879016
3.0067456318641614	0.0001657929224027262
3.039285861999128	0.00016765183164920398
3.0721782558043484	0.00016960220400371071
3.1054266245389943	0.0001716505827067566
3.1390348207092504	0.00017380415734559202
3.1730067385146894	0.00017607084671533192
3.207346314299507	0.00017845939487672548
3.242057527008623	0.0001809794829457534
3.277144398648727	0.00018364185972546984
3.312610994754305	0.00018645849501748403
3.348461424858728	0.00018944276037518405
3.3846998429704085	0.00019260964324506593
3.421330448054137	0.00019597600197021863
3.4583574845176193	0.00019956087111583674
3.4957852427032714	0.0002033858291791183
3.533618059385359	0.00020747544418620392
3.5718603182724813	0.00021185781726888454
3.610516450515527	0.00021656525049875333
3.6495909352211116	0.0002216350736791529
3.6890882999705674	0.0002271106763965901
3.729013121344575	0.00023304280780989667
3.769370025453431	0.00023949122951241899
3.8101636884730903	0.00024652683956576284
3.851398837186997	0.00025423443350555306
3.8930802495337726	0.0002627163387663044
3.9352127551608547	0.00027209726557509914
3.977801235984089	0.0002825308815703603
4.020850626753413	0.0002942088761759912
4.064365915624644	0.00030737369905805894
4.108352144737461	0.00032233685268557015
4.152814410799636	0.000339505813890004
4.197757865677609	0.0003594247881212602
4.243187716993408	0.0003828384560295221
4.289109228728081	0.0004107955926615569
4.335527721831633	0.00044482540491760014
4.3824485748395565	0.00048725481958836615
4.42987722449607	0.0005418203489428351
4.477819166384043	0.0006149575297120405
4.5262799555617965	0.000718859611711894
4.575265207206763	0.0008800537885340797
4.6247805972661125	0.0011705761945208736
4.674831863114452	0.0018922009308176538
4.725424804218587	0.012194913395917186
